time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm,min_pair_distance
11.55,normal,-3.191035153409993,3.1799999999999997,1.2,0.5320972845700338,0.7441888697413975,0.7696655253268836,229.12603827167698,40.752962176928314,1.2,2.498260028073884,0.7696655253268836
11.600000000000001,normal,-3.170035153409992,3.1799999999999997,1.2,0.5234157345315135,0.748657781708075,0.7695801541234014,230.71285943042557,40.89153772167413,1.2,2.4128768973125156,0.7695801541234014
11.65,normal,-3.1490351534099927,3.1799999999999997,1.2,0.5156756541936824,0.7548604381575572,0.7699550042802826,232.2644047579048,41.04046519110679,1.2,2.3599633147464654,0.7699550042802826
11.700000000000001,normal,-3.128035153409992,3.1799999999999997,1.2,0.511370111546921,0.7627682858748859,0.7707758584074709,233.65842207290154,41.20230545731754,1.2,2.2404435083243044,0.7707758584074709
11.75,normal,-3.1070351534099934,3.1799999999999997,1.2,0.51111336796566,0.7723718899919052,0.7719986263937778,234.83446472865785,41.37596202288173,1.2,2.00932429905735,0.7719986263937778
11.8,normal,-3.0860351534099926,3.1799999999999997,1.2,0.5136422168053602,0.7836914047878434,0.7737436347551901,235.48954361280374,41.55908301106483,1.2,1.4282217208856607,0.7737436347551901
11.850000000000001,normal,-3.065035153409992,3.1799999999999997,1.2,0.5172172977570678,0.7967727014355666,0.7763626989759389,235.9390789455406,41.74921716595017,1.2,1.1941420605805773,0.7763626989759389
11.9,normal,-3.0440351534099928,3.18,1.2,0.521385090736162,0.8116662172695994,0.780254472932862,236.23298951480922,41.94492694746873,1.2,1.0357128814879832,0.780254472932862
11.950000000000001,normal,-3.023035153409993,3.1799999999999997,1.2,0.5259234849698166,0.8283992039756305,0.7900521890547522,236.87649423538642,42.140434541342806,1.2,1.359148781486644,0.7900521890547522
12.0,normal,-3.0020351534099925,3.1799999999999993,1.2,0.5307260450880196,0.8469510842394461,0.8059142456597466,237.56033379168264,42.33519190056773,1.2,1.4034735276124697,0.8059142456597466
12.05,normal,-2.9810351534099926,3.1799999999999997,1.2,0.5356804294443719,0.867237901553884,0.8278919535765957,238.33766609495171,42.52893488632624,1.2,1.5495261798933926,0.8278919535765957
12.100000000000001,normal,-2.960035153409992,3.1799999999999997,1.2,0.5407171198934709,0.8891084037765766,0.8554708530307162,239.1906103826311,42.72121642073981,1.2,1.6653201892199132,0.8554708530307162
12.15,normal,-2.9390351534099928,3.1799999999999997,1.2,0.5457436471708625,0.9124124431508205,0.8885491056730725,240.04528315960093,42.9122290665474,1.2,1.6841995104779925,0.8885491056730725
12.200000000000001,normal,-2.918035153409992,3.1799999999999997,1.2,0.5507538491076601,0.9370828291124069,0.9275134001647362,240.87047733549878,43.09983274891407,1.2,1.6518680547648645,0.9275134001647362
12.25,normal,-2.8970351534099934,3.1799999999999997,1.2,0.5554438413865682,0.9630537890270114,0.9727220266424346,241.6319712878773,43.28705215483162,1.2,1.5793287960817044,0.9727220266424346
12.3,normal,-2.8760351534099926,3.1799999999999997,1.2,0.5595876555428505,0.9902607307517215,1.0244859921144867,242.31021475275674,43.47672644366122,1.2,1.4805895893742533,1.0244859921144867
12.350000000000001,normal,-2.8550351534099923,3.1799999999999997,1.2,0.5630857203124441,0.9601574939339135,1.0831398923095958,242.91046426119794,43.67105158299621,1.2,1.3929838169382873,1.0831398923095958
12.4,normal,-2.8340351534099923,3.1799999999999997,1.2,0.5660325719085579,0.9257177763651812,1.1487189957783464,243.42220227154291,43.87031815164731,1.2,1.3045079962370085,1.1487189957783464
12.450000000000001,normal,-2.813035153409993,3.1799999999999997,1.2,0.5687408787140175,0.8915367322121388,1.20420586858151,243.63551524419898,44.07026006173473,1.2,0.8807001499394038,1.20420586858151
12.5,normal,-2.792035153409993,3.1799999999999997,1.2,0.5713601577618154,0.8581746461027893,1.18015086478765,244.15093151923347,44.26258596369075,1.2,1.2086236139632824,1.18015086478765
12.55,normal,-2.7710351534099926,3.1799999999999997,1.2,0.5737779863094087,0.8261777441474818,1.16098758962887,244.94676721077548,44.44401950583752,1.2,1.5152924350178008,1.16098758962887
12.600000000000001,normal,-2.750035153409992,3.1799999999999997,1.2,0.5768914001411515,0.7960165016962035,1.1493003196180978,245.87402544048638,44.61385825057664,1.2,1.6947430585996721,1.1493003196180978
12.65,normal,-2.7290351534099933,3.1799999999999997,1.2,0.5820943789545683,0.7680388236596787,1.1465356359339813,246.8850359682216,44.772511660299635,1.2,1.7976198313104486,1.1465356359339813
12.700000000000001,normal,-2.7080351534099925,3.1799999999999997,1.2,0.5902467771714063,0.7423322497515936,1.1528893937773863,247.88503193095846,44.92133523594277,1.2,1.7949231958688359,1.1528893937773863
12.75,normal,-2.687035153409993,3.1799999999999997,1.2,0.6009146346404218,0.7187925726477924,1.1667383842570174,248.7294104978493,45.06338512525599,1.2,1.6499522860845093,1.1667383842570174
