time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm,min_pair_distance
0.0,column,-5.4,0.0,1.2,0.794399688893766,2.448321791298265,0.8037115436470766,1.8297747946611065,0.03192920950978327,1.2,2.5543367607826637,0.8037115436470766
0.05,column,-5.3790000000000004,0.0,1.2,0.7818599783314818,2.440952460573273,0.8112512198552672,3.6443565364542945,0.09520640168923385,1.2,2.5080064508932245,0.8112512198552672
0.1,column,-5.3580000000000005,0.0,1.2,0.7639558679078702,2.4262014912126677,0.8227956765170197,5.447756112092668,0.18912676435165637,1.2,2.4521503644349516,0.8227956765170197
0.15000000000000002,column,-5.337000000000001,0.0,1.2,0.7409588975049533,2.4040481419696462,0.8385848960807839,7.249152591968789,0.313442188036091,1.2,2.433424301053245,0.8385848960807839
0.2,column,-5.316,0.0,1.2,0.7136773255448887,2.3744694503737236,0.8589238689801285,9.04987653977326,0.4680191255843129,1.2,2.424065706795692,0.8589238689801285
0.25,column,-5.295000000000001,0.0,1.2,0.6844444537054463,2.3374678334741317,0.8854356419640214,10.850134660185141,0.652497242645268,1.2,2.414369980149732,0.8854356419640214
0.30000000000000004,column,-5.274000000000001,0.0,1.2,0.6550757549730497,2.293047024743914,0.9190508287831572,12.45011898705313,0.8633293776514502,1.2,2.3091409957441007,0.9190508287831572
0.35000000000000003,column,-5.253,0.0,1.2,0.6258325660314613,2.241212392538487,0.9591112047682178,13.941886879975119,1.080282851183023,1.2,2.381175444284099,0.9591112047682178
0.4,column,-5.232000000000001,0.0,1.2,0.5980485323150376,2.1893614461447672,1.0058985902703834,15.604284305585056,1.30447414014216,1.2,2.540619253784224,1.0058985902703834
0.45,column,-5.211,0.0,1.2,0.572195770240738,2.1375139555219134,1.0584503001914571,17.424560312723365,1.535419543790743,1.2,2.6528080192151453,1.0584503001914571
0.5,column,-5.19,0.0,1.2,0.5487816056343365,2.0856752447315356,1.1163316960330867,18.817819502982367,1.7737047269526318,1.2,2.1817933052634735,1.1163316960330867
0.55,column,-5.1690000000000005,0.0,1.2,0.5280388199229427,2.033850417683862,1.1781609781033684,20.072895263743682,2.01926406846331,1.2,2.0993942486313024,1.1781609781033684
0.6000000000000001,column,-5.148000000000001,0.0,1.2,0.5100930850466314,1.9820436948701972,1.2129401611739776,21.566056370460316,2.270496926603538,1.2,2.2654813828621174,1.2129401611739776
0.65,column,-5.127000000000001,0.0,1.2,0.49411872949683333,1.9302578069002096,1.1936695376669664,23.229442778995537,2.524400520075703,1.2,2.5191343403100914,1.1936695376669664
0.7000000000000001,column,-5.114245496083076,-0.01276266761574945,1.2,0.48350634419517025,1.8782721665138704,1.1877364389225311,25.029826739821686,2.775418528828676,1.2,2.647185593042015,1.1877364389225311
0.75,column,-5.105613740207689,-0.03190666903937388,1.2,0.4785068892119084,1.826117631488991,1.1946608423986396,26.4281832992231,3.0213379977903823,1.2,2.2636048741572043,1.1946608423986396
0.8,column,-5.096981984332304,-0.05105067046299835,1.2,0.48030594687780626,1.7737297420273068,1.2134484915835202,27.800448272193304,3.2624070136551397,1.2,2.235028348001819,1.2134484915835202
0.8500000000000001,column,-5.088350228456917,-0.07019467188662283,1.2,0.49130206296985685,1.7212359954599337,1.2424459650747663,29.367865663206622,3.4929668239840077,1.2,2.4602285691892205,1.2424459650747663
0.9,column,-5.079718472581532,-0.08933867331024725,1.2,0.5073260318589655,1.6746360203512136,1.283375557058357,30.90726776281148,3.7133829924630577,1.2,2.43214255199652,1.283375557058357
0.9500000000000001,column,-5.071086716706145,-0.10848267473387174,1.2,0.5269415223308697,1.633792784033734,1.2928740157903964,32.42052483454762,3.924039373916729,1.2,2.4049163940251894,1.2928740157903964
1.0,column,-5.062454960830758,-0.12762667615749615,1.2,0.5502036694947747,1.5985384749943985,1.2899512861488875,33.910468639475226,4.125337890943081,1.2,2.37956186261986,1.2899512861488875
