time,mode,center_x,center_y,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
22.35,normal,-0.25347101540166184,-3.13,0.1711868095562477,0.9829628193570812,1.2058411468591834,70.84220111881714,50.42429105104127,1.2,0.13063509808864335
22.400000000000002,normal,-0.2364710154016615,-3.13,0.17022197335292583,0.9832539469116655,1.2031301537236085,70.84685477325272,50.510578908884575,1.2,0.1288062688026927
22.450000000000003,normal,-0.21947101540166114,-3.13,0.16922766173532314,0.9833323441105004,1.2010879123179694,70.85208354357067,50.598123592582205,1.2,0.1313403557971577
22.5,normal,-0.2024710154016628,-3.13,0.16825646119415677,0.9832274879236318,1.199853672632599,70.85784950837109,50.68688781075772,1.2,0.1335718806990215
22.55,normal,-0.18547101540166244,-3.13,0.1673553495878018,0.9829736121034294,1.1994812723416237,70.86377174644399,50.77682013743195,1.2,0.13206874476633795
22.6,normal,-0.1684710154016621,-3.13,0.16656235778976708,0.9826070264901989,1.1999383223563693,70.86932624634332,50.86785332043137,1.2,0.12628523942003428
22.650000000000002,normal,-0.15147101540166164,-3.13,0.16590332896361998,0.9821638850868837,1.2011159971827847,70.87408439982384,50.95990452955692,1.2,0.11777991313584721
22.700000000000003,normal,-0.1344710154016613,-3.13,0.16538916223665184,0.9816785171622191,1.2028472478458063,70.87787586990447,51.05287760586961,1.2,0.10913702222978197
22.75,normal,-0.11747101540166305,-3.13,0.16501475767562573,0.9811824374327864,1.2049299374494347,70.8808153452562,51.14666679003079,1.2,0.10162476603071516
22.8,normal,-0.10047101540166259,-3.13,0.16476071371657228,0.9807041162309675,1.2055277138445457,70.8832094223514,51.24116102911132,1.2,0.0950537202658566
22.85,normal,-0.08347101540166224,-3.13,0.16459745004355977,0.9802694899636841,1.2056041873905234,70.88541124786478,51.33624797483738,1.2,0.08966406069562691
22.900000000000002,normal,-0.06647101540166189,-3.13,0.16449028596062934,0.9799030485626008,1.2058380879977788,70.88769542713337,51.43181713461907,1.2,0.08680260785815543
22.950000000000003,normal,-0.04947101540166143,-3.13,0.1644040839245146,0.9796292064384691,1.206193333244957,70.89019580421864,51.527762084735016,1.2,0.08808705746539244
23.0,normal,-0.03247101540166275,-3.13,0.1643068073922065,0.9794736012830283,1.2066213360355846,70.89291018981756,51.62398196788007,1.2,0.09136657715912613
23.05,normal,-0.015471015401662402,-3.13,0.1641719166586,0.9794639949513877,1.2070665400354876,70.89574931482998,51.72038257494444,1.2,0.09353932820570664
23.1,normal,0.0015289845983380568,-3.13,0.16397975201427767,0.9796305587251237,1.2074723765797801,70.89859886355298,51.81687720076735,1.2,0.09363658936412125
23.150000000000002,normal,0.018528984598338072,-3.13,0.16371810325512873,0.9800054717802302,1.2077869779599462,70.90136939081412,51.91338728610433,1.2,0.09190900991744548
23.200000000000003,normal,0.03552898459833842,-3.13,0.1633821847070111,0.980621901484056,1.2074501937091726,70.90402133181526,52.00984272420176,1.2,0.08931265507742916
23.25,normal,0.052528984598337214,-3.13,0.1629742874376891,0.981512533962311,1.2071090621045941,70.90656442867456,52.106181678576135,1.2,0.08715967755586765
23.3,normal,0.06952898459833756,-3.13,0.16250355278681564,0.9827078700146492,1.2068303265821188,70.90903913525344,52.2023498306833,1.2,0.08641149080239081
23.35,normal,0.08652898459833791,-3.13,0.16198703345640567,0.9842345003731219,1.2066362757497042,70.91149111822769,52.298299113451804,1.2,0.08699387797002393
23.400000000000002,normal,0.10352898459833831,-3.13,0.16145712666509288,0.9861135422550864,1.20654192993859,70.91394953563777,52.393986131499865,1.2,0.08826714278173946
23.450000000000003,normal,0.12052898459833866,-3.13,0.1610076317114818,0.9883593754959266,1.2064170129665666,70.91641646580199,52.48937056609002,1.2,0.0894759238889967
23.5,normal,0.13752898459833696,-3.13,0.1609496845896941,0.9909787763225759,1.2057376965976059,70.91886987828823,52.5844138776031,1.2,0.0899177126152259
23.55,normal,0.15452898459833825,-3.13,0.1613377911263612,0.9939705172258138,1.2050306033842726,70.9212772784254,52.67907854541946,1.2,0.08931892958193476
23.6,normal,0.1715289845983377,-3.13,0.16187216374615176,0.9973254812520393,1.2043464320424777,70.92361323675611,52.773327947917345,1.2,0.0881227061119287
23.650000000000002,normal,0.1885289845983389,-3.13,0.16246301766626675,1.001027320971317,1.2037324506829912,70.92587285412985,52.86712682565347,1.2,0.08707535576552738
23.700000000000003,normal,0.20552898459833852,-3.13,0.16308690060717168,1.0050536666306786,1.2032280868423422,70.92807531052394,52.96044213512773,1.2,0.08620812619381364
23.75,normal,0.2225289845983381,-3.13,0.1637303539961053,1.009377847099458,1.202861390311124,70.93025612622193,53.05324402618132,1.2,0.08515234262768646
23.8,normal,0.23952898459833727,-3.13,0.16438036382220228,1.0139710300622065,1.2026467424751666,70.93245165451812,53.14550668033106,1.2,0.08391110230604382
