time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm,min_pair_distance
0.0,column,-5.4,0.0,1.2,0.794399688893766,1000000000.0,0.8037115436470766,1.8297747946611065,0.03192920950978327,1.2,2.5543367607826637,0.8037115436470766
0.05,column,-5.3790000000000004,0.0,1.2,0.7818599783314818,1000000000.0,0.8112512198552672,3.6443565364542945,0.09520640168923385,1.2,2.5080064508932245,0.8112512198552672
0.1,column,-5.3580000000000005,0.0,1.2,0.7639558679078702,1000000000.0,0.8227956765170197,5.447756112092668,0.18912676435165637,1.2,2.4521503644349516,0.8227956765170197
0.15000000000000002,column,-5.337,0.0,1.2,0.7409588975049529,1000000000.0,0.8385848960807839,7.249152591968789,0.313442188036091,1.2,2.4334243010532446,0.8385848960807839
0.2,column,-5.316000000000001,0.0,1.2,0.713677325544889,1000000000.0,0.8589238689801285,9.04987653977326,0.4680191255843129,1.2,2.4240657067956923,0.8589238689801285
0.25,column,-5.295,0.0,1.2,0.6844444537054457,1000000000.0,0.8854356419640214,10.850134660185141,0.652497242645268,1.2,2.414369980149732,0.8854356419640214
0.30000000000000004,column,-5.274,0.0,1.2,0.6550757549730493,1000000000.0,0.9190508287831572,12.45011898705313,0.8633293776514502,1.2,2.3091409957441003,0.9190508287831572
0.35000000000000003,column,-5.253,0.0,1.2,0.6258325660314613,1000000000.0,0.9591112047682178,13.941886879975119,1.080282851183023,1.2,2.381175444284099,0.9591112047682178
0.4,column,-5.232000000000001,0.0,1.2,0.5980485323150376,1000000000.0,1.0058985902703834,15.604284305585056,1.30447414014216,1.2,2.5406192537842243,1.0058985902703834
0.45,column,-5.211,0.0,1.2,0.572195770240738,1000000000.0,1.0584503001914571,17.424560312723365,1.535419543790743,1.2,2.6528080192151453,1.0584503001914571
0.5,column,-5.1899999999999995,0.0,1.2,0.548781605634336,1000000000.0,1.1163316960330867,18.817819502982367,1.7737047269526318,1.2,2.181793305263474,1.1163316960330867
0.55,column,-5.1690000000000005,0.0,1.2,0.5280388199229427,1000000000.0,1.1781609781033684,20.072895263743682,2.01926406846331,1.2,2.099394248631302,1.1781609781033684
