time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_agent_distance,energy,path_length,max_height,avg_force_norm
7.7,normal,-2.1704275576165775,0.0,1.05,0.7377824826722383,1.7648875291256882,1.269032756458975,161.74667226475464,25.106461606767063,1.05,1.0386212596745632
7.75,normal,-2.149456307990711,0.0,1.05,0.7167158654242199,1.7413993186890677,1.268722253479983,162.27787750404303,25.308293249390157,1.05,0.9900793660649491
7.800000000000001,normal,-2.128485058364844,0.0,1.05,0.695647080844257,1.7181076891799856,1.2683883924325141,162.79020763588193,25.509688281996706,1.05,0.9426596885123217
7.8500000000000005,normal,-2.107513808738978,0.0,1.05,0.6746159467747102,1.695010924851284,1.2680480304994441,163.28663840804236,25.71066210392496,1.05,0.896251318787832
7.9,normal,-2.086542559113112,0.0,1.05,0.6536534676710755,1.6721055780556098,1.2677166377121445,163.77002501744653,25.91123296060918,1.05,0.8507587178083256
7.95,normal,-2.0655713094872454,0.0,1.05,0.6327845953113778,1.6493869765647262,1.2674077963464283,164.2431203659512,26.11142147378899,1.05,0.8062650306771296
8.0,normal,-2.044600059861379,0.0,1.05,0.6120310771161381,1.6268496866314284,1.2671328128741464,164.7085881033252,26.31125018537443,1.05,0.7642808318915243
8.05,normal,-2.0236288102355124,0.0,1.05,0.5914144407128241,1.6044879193812862,1.2569394705671353,165.16901158886424,26.510653199309605,1.05,0.743814751451479
8.1,normal,-2.0026575606096464,0.0,1.05,0.5709772759246505,1.5822958706689436,1.2216421854485098,165.63423151297326,26.70961349160907,1.05,0.8053992497700516
8.15,normal,-1.98168631098378,0.0,1.05,0.5507234856559148,1.5602679875540484,1.191324808695042,166.16017489729245,26.907932457238445,1.05,1.0012329357100715
8.200000000000001,normal,-1.960715061357913,0.0,1.05,0.5306964876123939,1.5383947012487318,1.168908433845942,166.81811832554467,27.105869351930394,1.05,1.2109593050367171
8.25,normal,-1.939743811732047,0.0,1.05,0.5108371144580104,1.5166525929103718,1.1567181402610252,167.63470539976214,27.304053617215153,1.05,1.3818060646461034
8.3,normal,-1.9187725621061804,0.0,1.05,0.49118836632776697,1.494992196162541,1.1556182259254395,168.5300814487719,27.50296972280745,1.05,1.4622030026061292
8.35,normal,-1.8978013124803144,0.0,1.05,0.4718594880602314,1.4733267301964765,1.1646298527297452,169.35990607278566,27.7027346328417,1.05,1.4270864455129675
8.4,normal,-1.8768300628544479,0.0,1.05,0.45297281114761095,1.45152999689993,1.1813086751770934,170.03781003277123,27.902906357617326,1.05,1.285121632606831
8.450000000000001,normal,-1.855858813228581,0.0,1.05,0.4343054793427318,1.4294479542263634,1.202588724789494,170.58709791117886,28.102635971925622,1.05,1.1065529899654496
8.5,normal,-1.8348875636027149,0.0,1.05,0.4163653034523242,1.4069251801513678,1.225541498895512,171.07292186813115,28.300964933606124,1.05,0.9664906628436837
8.55,normal,-1.8139163139768484,0.0,1.05,0.40040139743293207,1.3838408328995973,1.2273950208035034,171.5234916158393,28.497043537068784,1.05,0.9720703355297957
8.6,normal,-1.7929450643509826,0.0,1.05,0.3890301509246671,1.3601432239469928,1.2285664146221127,171.96598179802027,28.689957169054196,1.05,1.0344640698883443
8.65,normal,-1.7719738147251163,0.0,1.05,0.3812109155828539,1.3358709181978026,1.2326330544440656,172.404212038971,28.879227324971517,1.05,1.0757638065343278
8.700000000000001,normal,-1.7510025650992493,0.0,1.05,0.3745676634864868,1.3106650789156806,1.2124968653699664,172.86245926625872,29.06425290741995,1.05,1.1847039895266192
8.75,normal,-1.730031315473383,0.0,1.05,0.3684708202068854,1.2839351396799301,1.196408167588165,173.34595994854516,29.244960759454713,1.05,1.274028555486146
8.8,normal,-1.7090600658475168,0.0,1.05,0.3626744592211063,1.2551209831868841,1.1873951199009556,173.85724907187273,29.42149763726677,1.05,1.3365067207139905
8.85,normal,-1.6880888162216507,0.0,1.05,0.35686185093856776,1.2238190996188187,1.185900049167902,174.3663892512003,29.59418299079409,1.05,1.3423459270803624
8.9,normal,-1.6671175665957843,0.0,1.05,0.35067425043942213,1.1899431646293952,1.1914235523955319,174.8263468612116,29.76328854102068,1.05,1.2802605877517297
8.950000000000001,normal,-1.6461463169699173,0.0,1.05,0.34387307619172797,1.1538263674511295,1.2026642161824082,175.20363594430074,29.92895895370617,1.05,1.1591386846747374
9.0,normal,-1.6251750673440513,0.0,1.05,0.33644087547423535,1.1161921096264311,1.2178791383328789,175.49617105456502,30.091268384749092,1.05,1.0068892057968466
9.05,normal,-1.6042038177181848,0.0,1.05,0.3286136375549643,1.0779328094225675,1.235253488275864,175.7253478152167,30.25024885948904,1.05,0.8630528617185277
9.1,normal,-1.5832325680923187,0.0,1.05,0.32088228244773437,1.0399317283719058,1.2531404502157715,175.919010607918,30.40589037775654,1.05,0.7853772841611353
9.15,normal,-1.5622613184664522,0.0,1.05,0.3138138894194281,1.0030011492342692,1.2704508038399682,176.09989143483847,30.55794350940208,1.05,0.7760825941517518
9.200000000000001,normal,-1.5412900688405853,0.0,1.05,0.3075023759035944,0.9678025267755948,1.2865018984757126,176.27678088865574,30.706117509807573,1.05,0.779069229473923
9.25,normal,-1.5203188192147192,0.0,1.05,0.3014046696116369,0.9348290997489244,1.2887904510476986,176.44352746611204,30.850454490592337,1.05,0.7582751581252147
9.3,normal,-1.499347569588853,0.0,1.05,0.2949740493045608,0.9042702184064231,1.2767310148021949,176.59064568824132,30.991294652690453,1.05,0.7135186464813439
9.35,normal,-1.4783763199629867,0.0,1.05,0.2879592948706806,0.8760472694541284,1.2635902415475655,176.7173489200461,31.129061039857337,1.05,0.6605295408461251
9.4,normal,-1.4574050703371204,0.0,1.05,0.28029886221666195,0.8500690191488542,1.2501047649336354,176.82200857773068,31.26425769772348,1.05,0.5883578012325319
9.450000000000001,normal,-1.4364338207112535,0.0,1.05,0.27207578789147313,0.8262333198560072,1.237297844489012,176.91314799511943,31.39714623768938,1.05,0.5404158486839788
9.5,normal,-1.4154625710853876,0.0,1.05,0.2634384222580982,0.8044288232896033,1.2261744254517148,176.99995381470887,31.527988772394913,1.05,0.5460563832151013
9.55,normal,-1.394491321459521,0.0,1.05,0.25454083607841477,0.7845366674563983,1.2176159052533675,177.08915557299488,31.657081248095217,1.05,0.5712578173072419
9.600000000000001,normal,-1.3735200718336544,0.0,1.05,0.24552248538826346,0.7664321067453033,1.2122624437220844,177.1820024401602,31.784766197951853,1.05,0.585244927277752
9.65,normal,-1.3525488222077884,0.0,1.05,0.23649784461132217,0.7499860587874596,1.210414660566659,177.27339629051323,31.91140729877112,1.05,0.576040253996701
9.700000000000001,normal,-1.3315775725819212,0.0,1.05,0.22755619474849603,0.7350665472116226,1.2000752022428856,177.35038852298058,32.03721490085314,1.05,0.5329666498470448
9.75,normal,-1.3106063229560556,0.0,1.05,0.21881153373479725,0.7215400256607885,1.1609230237785246,177.54634899689574,32.160618601072116,1.05,0.8186879983758942
9.8,normal,-1.2896350733301887,0.0,1.05,0.21069893221420438,0.7092725748144895,1.133102964405034,178.11450329796267,32.28083682657193,1.05,1.2720749726993432
9.850000000000001,normal,-1.268663823704322,0.0,1.05,0.20364916898679467,0.6981309701266102,1.1195349100600693,178.99384759132633,32.399836801412604,1.05,1.5311163436743584
9.9,normal,-1.2476925740784561,0.0,1.05,0.19786424197671698,0.6879836231106193,1.1197875621159938,179.84764395809538,32.520195499826755,1.05,1.5149153201486956
9.950000000000001,normal,-1.2267213244525896,0.0,1.05,0.1933909161206606,0.6787014030086121,1.1333109122242668,180.65041448703013,32.64399346622928,1.05,1.458251112335123
10.0,normal,-1.2057500748267236,0.0,1.05,0.19039509317985231,0.6698816364891135,1.1575393976831072,181.18927485269546,32.773154201678665,1.05,1.2338563645744904
10.05,normal,-1.1847579578477887,0.0,1.05,0.18886499899246265,0.6610768381670571,1.1880611011267268,181.4174529518227,32.907245702155386,1.05,0.8736647440768872
10.100000000000001,normal,-1.163757957847788,0.0,1.05,0.1885030202339942,0.65184451814514,1.2107360199961592,181.48537781026624,33.04415279909748,1.05,0.49226204028936876
10.15,normal,-1.1427579578477889,0.0,1.05,0.1887771967102739,0.6417862065537598,1.2120837350497127,181.56094074280517,33.182049315779025,1.05,0.5138520749941307
10.200000000000001,normal,-1.121757957847788,0.0,1.05,0.18916596999796886,0.6305935484722545,1.2106330228547688,181.6996114228581,33.31971265673589,1.05,0.6537710630376737
10.25,normal,-1.100757957847789,0.0,1.05,0.18928692836460495,0.617729258255132,1.21151257803877,181.89483662283544,33.45619133755933,1.05,0.7962263327845346
10.3,normal,-1.0797579578477883,0.0,1.05,0.18891156783818036,0.6027714017601873,1.2157484834632841,182.10915625220903,33.59115035264981,1.05,0.8536756955133
10.350000000000001,normal,-1.0587579578477884,0.0,1.05,0.1879459765261681,0.5854820798419039,1.211910914781993,182.33015600213054,33.72436842714367,1.05,0.864187420810946
10.4,normal,-1.0377579578477885,0.0,1.05,0.1863449462664258,0.5658343150807966,1.2096387696213373,182.54500328770158,33.85585333087829,1.05,0.8433758017778367
10.450000000000001,normal,-1.0167579578477886,0.0,1.05,0.1841460172040502,0.5440205772590281,1.212033757560053,182.73690114521207,33.985816627357906,1.05,0.7965116817447949
10.5,normal,-0.9957579578477886,0.0,1.05,0.18175138985350223,0.5204363971756399,1.2184115187893956,182.89387537892713,34.11458323377706,1.05,0.7267252711232973
