time,mode,center_x,center_y,center_z,formation_error,min_obstacle_clearance,min_pair_distance,total_energy,total_path_length,avg_force_norm
18.3,overflight,1.9996920404299656,0.0,1.85,0.6034236069094214,0.26578669723490345,1.1692039727262016,211.24178118227422,50.87619564669804,1.4054992904044317
18.35,overflight,2.0154961510188105,0.0,1.85,0.6034972397126228,0.29019477434893515,1.157290974263251,212.29762606306883,51.00284109889621,1.9269090318421793
18.400000000000002,overflight,2.0313002616076545,0.0,1.85,0.6024389706378408,0.3193535140187289,1.1444499740025782,213.26147745502743,51.11833474601418,1.845019988330678
18.45,overflight,2.0471043721964985,0.0,1.85,0.6006568570191557,0.3511136547750062,1.1325962001739098,214.27410979951995,51.22408782706805,1.8973297879342113
18.5,overflight,2.062908482785343,0.0,1.85,0.5984645637025634,0.38401442647288275,1.1225407240766394,215.3513613820712,51.32346940345772,1.9559506825121926
18.55,overflight,2.078712593374188,0.0,1.85,0.5962485453784974,0.37960372160996414,1.1180317333675442,216.53395623012057,51.41395964306223,2.0214071417042745
18.6,overflight,2.0945167039630324,0.0,1.85,0.5948299135382062,0.35652936694451554,1.1191287466695112,217.67896590244177,51.49768532577377,1.9810067545914607
18.650000000000002,overflight,2.1103208145518764,0.0,1.85,0.5942654794585656,0.3340489009791656,1.1261753777688042,218.75261679051712,51.58270358744885,1.9078833328744331
18.7,overflight,2.1261249251407204,0.0,1.85,0.5946497333349813,0.311103189910093,1.1390509310515033,219.59580756610936,51.67728013698668,1.6966591128579211
18.75,overflight,2.1419290357295653,0.0,1.85,0.5960278791682814,0.2867602957373498,1.155738350050921,220.1750716184868,51.78242371998028,1.4161472127215906
18.8,overflight,2.1577331463184097,0.0,1.85,0.5978835109569131,0.25731205835003323,1.1694961581211794,220.7225913410066,51.895823225222244,1.2796411618621522
18.85,overflight,2.173537256907255,0.0,1.85,0.5990037777911333,0.22277796872623515,1.1486965845996377,221.42603423431203,52.00904113668261,1.4371103996779564
18.900000000000002,overflight,2.189341367496099,0.0,1.85,0.5996369612235619,0.18348097899763385,1.1308316849201814,222.34715875244598,52.120371714096194,1.7571860482927009
18.95,overflight,2.205145478084943,0.0,1.85,0.6000815971438721,0.1400397150761325,1.1222621877809011,223.243876624489,52.23205505443113,1.7441861803185528
19.0,overflight,2.220949588673787,0.0,1.85,0.5908167615840079,0.32366732997106995,1.0181430591183065,224.04151072736676,52.34812282691176,1.6470076647666214
19.05,overflight,2.2367536992626316,0.0,1.85,0.5930421195895967,0.3061556561184346,1.0263621433210257,225.32052627398548,52.460601272207796,2.1922389010880066
19.1,overflight,2.252557809851477,0.0,1.85,0.5974698518539712,0.2902761673838991,1.017117233997541,226.51721611884435,52.57479149093411,2.1160454805865516
19.150000000000002,overflight,2.268361920440322,0.0,1.85,0.6040833686609857,0.27251392754407466,1.0180934641484385,227.5775329099962,52.69575880479636,1.961294700297183
19.200000000000003,overflight,2.2841660310291654,0.0,1.85,0.6125794997429145,0.24932115076682781,1.0299923496569452,228.4784242861723,52.82507844891228,1.702291702892726
19.25,overflight,2.299970141618009,0.0,1.85,0.6228709394027268,0.22061584558017144,1.0531369302350388,229.2506535388904,52.96069715389784,1.5205049879643249
19.3,overflight,2.315774252206854,0.0,1.85,0.6330797905508174,0.18755874656056393,1.0882193877096031,229.95659844184604,53.091344282657076,1.5443209460395468
19.35,overflight,2.331578362795699,0.0,1.85,0.6427124266590274,0.1520224268640109,1.133826715060069,230.71736401788098,53.215837018768795,1.650147181905154
19.400000000000002,overflight,2.347382473384544,0.0,1.85,0.6512583339457868,0.1171393505877798,1.1805084872482043,231.8110640153141,53.341165422855546,2.0057237207358307
19.450000000000003,overflight,2.3631865839733877,0.0,1.85,0.655362999713508,0.31000000000000005,1.0780228275207902,233.07256288192585,53.46998834606978,2.1606519238472908
19.5,overflight,2.3789906945622317,0.0,1.85,0.6594480780391198,0.30417835578040187,1.0985985119040493,234.18894306296124,53.59723300700794,2.021036606463009
19.55,overflight,2.3947948051510766,0.0,1.85,0.662033046358014,0.29538518799540014,1.1282197960597324,235.10422633401635,53.731017648183936,1.8100374101934391
19.6,overflight,2.4105989157399215,0.0,1.85,0.6632439380992718,0.2842625700845658,1.1662963864476903,235.964360764961,53.871526490220134,1.7301794164667608
19.650000000000002,overflight,2.4264030263287655,0.0,1.85,0.6623592849521067,0.27187170966112273,1.2088553774693875,236.8647918180516,54.01177514383585,1.7485997980402224
19.700000000000003,overflight,2.4422071369176104,0.0,1.85,0.6592723700887102,0.2591676224350725,1.2134823026218802,237.86024038162898,54.14860285251079,1.7878738615768917
19.75,overflight,2.458011247506454,0.0,1.85,0.6542852117129098,0.2466048703615482,1.1944801521187411,238.85222604007382,54.281853965042274,1.753871775338795
